,id,year,debt,threat,rec1,rec2,rd_ratio,se,log_assets,mkt_share,mkt_growth
9184,295.0,24.0,0.0,1.149,0,0,0.13274091335293867,-0.13798157663316582,3.7608279534265203,0.011920476415255107,0.08478352536072764
9193,475.0,24.0,0.0,44.1003,0,0,0.5423451002052745,-0.1305233286346637,5.951959393505351,0.03081374311995183,0.08478352536072764
9199,495.0,24.0,334.3,23.584999,0,0,0.25803756437021574,-0.18084281606017033,6.8069399737433205,0.18251848238419627,0.08478352536072764
9209,520.0,24.0,51.548,18.028299,0,0,0.13020129937873942,-0.12183367036195086,6.007495364180509,0.09739755240759113,0.08478352536072764
9219,83.0,24.0,0.0,14.3103,0,0,0.19065223621769245,-0.130997610031348,4.909524992727124,0.024463065236020157,0.08478352536072764
9221,321.0,24.0,230.536,47.426102,0,0,0.08050724305141266,-0.0077858458379879815,5.579609063977803,0.01660651461225061,0.08478352536072764
9225,87.0,24.0,0.0,16.7761,0,0,0.2685403015707953,-0.08689663821803868,4.524101118454091,0.009282658849385249,0.08478352536072764
9235,441.0,24.0,0.0,1.0451,0,0,0.0662129341874953,-0.01550125431980993,7.483163422917728,0.3742868541198967,0.08478352536072764
9239,71.0,24.0,76.541,1.8207,0,0,0.1920149348054386,-0.20515804543452268,4.5575123804585544,0.027333571639557273,0.08478352536072764
9241,272.0,23.0,0.278,1.5534,0,0,0.08711821142505062,-0.06247423493191471,5.72242756952504,0.06261374972426678,0.16967153555326123
9245,110.0,24.0,0.31,1.0639,0,0,0.18900051884345076,-0.033368407627064604,4.138744149518785,0.005385628872689416,0.08478352536072764
9248,96.0,24.0,42.457,9.3704996,0,0,0.6811539262104044,-0.21730830299699636,5.3522277334120405,0.017329983836788104,0.08478352536072764
9252,104.0,24.0,73.065,22.6376,0,0,0.23733875196146756,-0.27724078735400726,5.186133625542085,0.05358422568634652,0.08478352536072764
9254,519.0,23.0,0.213,18.5516,0,0,0.12288499025341132,-0.056050905377273266,3.2370693150601655,0.003534113811344606,0.16967153555326123
9266,115.0,24.0,7.964,31.908899,0,0,1.07393584829534,-0.1458917892318412,3.9721957604622795,0.002518424821651944,0.08478352536072764
9281,280.0,24.0,0.0,2.9166,0,0,0.039650690500559714,-0.034104655396202006,7.311185651752992,0.32835875166330286,0.08478352536072764
9285,470.0,24.0,0.485,3.813,0,0,0.08498082419649754,-0.09955231126054047,4.711672050059945,0.038483329786818433,0.08478352536072764
9293,101.0,24.0,0.0,42.847,0,0,0.27770101849875045,-0.25401600436575894,5.11099934820326,0.04045483422910618,0.08478352536072764
9304,75.0,24.0,0.0,4.8389001,0,0,0.021299882936842023,0.026167693549325265,5.61703288157999,0.06336401560048593,0.08478352536072764
9305,35.0,24.0,0.0,1.0741,0,0,0.01312056156003477,-0.013799562187547344,4.285116425505004,0.030977590609357272,0.08478352536072764
9306,394.0,24.0,544.23,11.0446,0,0,0.10018523034456996,-0.03361970774597373,6.945645299464206,0.09791881604830424,0.08478352536072764
9308,207.0,24.0,0.531,2.2681999,0,0,0.21096775225965939,-0.19157390920332096,4.218507204842523,0.02301765094963731,0.08478352536072764
9311,114.0,24.0,4.886,7.5246,0,0,1.289677655378757,-0.2454196009266084,3.637270320380706,0.0018678613792219836,0.08478352536072764
9314,92.0,24.0,0.001,16.8314,0,0,1.1394201731427422,-0.7435047720042418,2.7138997258911015,0.002523505363959089,0.08478352536072764
9323,240.0,24.0,379.185,3.0689001,0,0,0.12113356952290429,-0.03543861594374131,6.84081494246051,0.07055425310067338,0.08478352536072764
9354,192.0,24.0,0.0,1.1540999,0,0,0.25125808770668584,-0.2674708022209458,1.6530719494541617,0.001413406869847833,0.08478352536072764
9371,519.0,24.0,0.176,15.2485,0,0,0.09454916556609436,-0.07278975320212433,2.955222730215781,0.004231583687621352,0.08478352536072764
9375,520.0,25.0,131.077,19.4921,0,0,0.14139645144320656,-0.15011076313545113,5.936815628907069,0.10257431544582858,0.002734617138447884
9379,35.0,25.0,0.0,1.0998,0,0,0.011326139975988582,0.010562513643245276,4.445083590084766,0.03355084037347573,0.002734617138447884
9393,272.0,24.0,0.177,1.2405,0,0,0.0953494115243155,-0.06693579651894004,5.832184484460682,0.06216043512792321,0.08478352536072764
9399,12.0,25.0,0.006,1.0,0,0,0.08426441130647674,-0.09323693337350002,2.991573638405132,0.005691156013728278,0.002734617138447884
9411,316.0,2.0,0.953,1.0306,0,0,0.0,0.04128137384412153,1.1079023355752025,0.0013499831039205797,1.3360504890058644
9433,12.0,4.0,8.445,1.0,0,0,0.05688388810751681,-0.024484056412589442,3.185484487838474,0.026336604635870748,-0.12449832716968849
9443,12.0,5.0,6.121,1.0,0,0,0.06225715294948781,-0.0395376316826481,3.1284696009921853,0.027690407743454777,0.12208801792870141
9458,12.0,6.0,0.143,1.0,0,0,0.09268345872860102,-0.07362413775567861,2.8734516388451583,0.01877796981521718,0.1942563164402284
9465,231.0,5.0,0.487,2.1398001,0,0,0.04395422583758445,-0.028815325424815647,3.9101011598654476,0.044339130908530006,0.12208801792870141
9472,248.0,7.0,0.84,7.0302,0,0,0.07268307785792692,-0.09476036752780954,3.650034670290369,0.051369997846963125,0.016714000452772063
9475,12.0,7.0,0.0,1.0,0,0,0.06254218222722159,-0.08731656822748585,2.7986827913554237,0.026855061991894826,0.016714000452772063
