id,year,assets,debt,earnings,cashflow,sales,mv,ad,rd,threat,fv,rec1,rec2,mkt,sector
586,2019,4011.924,1194.954,-916.083,-304.958,1715.534,23119.949,31.4,883.50897,1.3645999,5.5261745,0,0,842.14105,6
1931,2018,632.362,27.137,24.774,-40.328,465.811,355.07678,.81900001,8.0139999,1.0515,.48814729,0,0,63.764,2
2315,2019,516.934,17.274,160.72,126.733,1060.902,1701.0002,11.615,10.259,1.2886,2.9502668,0,0,690.80499,5
3171,2019,90.56,21.623,6.821,.4,114.185,5.3326001,.30000001,0,1.0172,.49896863,0,0,21.275,5
1058,2019,3516.447,1084.917,596.535,382.893,2194.226,9032.2559,10.479,60.018002,1.0441999,2.7253656,0,0,635.84497,2
239,2019,6917,4317,1077,450,11251,3102.9761,31,319,1.2171,.87393034,0,0,772,1
1913,2018,349.216,0,14.279,29.546,569.704,341.19855,2.9690001,35.556999,1.0470999,.63455725,0,0,96.496002,1
571,2019,837.296,442.105,-27.257,10.317,200.882,2642.9299,1.9,50.023998,3.1321001,3.1401927,0,0,122.114,6
379,2018,3079.172,983.643,778.1950000000001,639.653,6668.479,11529.468,77.099998,0,5.1759,4.0559454,0,0,1948.481,4
592,2018,864.335,0,-107.022,15.172,399.254,9244.6895,10,102.385,1.2641,10.527805,0,0,291.97,6
551,2018,1036.159,0,-7.525,57.199,518.7089999999999,1856.8867,12.6,87.608002,3.8079,1.7549582,0,0,207.022,6
1584,2018,5073.071,1183.227,711.1849999999999,539.505,2782.17,10820.712,10.691,63.037998,1.0429,2.250195,0,0,628.29999,5
825,2019,106.64,4.603,-24.156,4.806,81.17,185.94788,.37400001,3.175,40.689098,1.1731702,0,0,46.890999,5
807,2019,2699.8,1338.6,183,21.1,5493.4,88.173698,265.10001,0,1.916,.3963159,0,0,2613.2,4
1901,2019,194.653,10.433,94.739,84.261,713.672,1289.0991,5.3000002,2.7,1.1106,6.2920637,0,0,437.819,1
3099,2018,4187.149,54.781,674.333,712.755,8436.57,3313.7021,322.20001,0,1.8328,.65694445,0,0,1670.849,4
3492,2019,190.198,7.368,19.201,7.53,117.615,20.731655,0,.075000003,1.0009,.10985214,0,0,9.7069998,2
1306,2019,2664.588,669.134,193.19,285.145,1255.631,7833.814,3.5999999,246.888,1.6691999,3.1368759,0,0,538.65802,6
480,2019,28.446,1.571,-24.012,-22.355,6.671,66.589287,1.302,8.901,1.7262,1.8182272,0,0,9.5139999,1
2560,2019,19.812,.998,-.079,1.079,25.75,10.8734,.30000001,4.5939999,2.5048001,.40921661,0,0,12.25,7
484,2018,196.753,0,-29.516,-23.089,6.499,518.22327,.039000001,2.3110001,1.1828001,2.2806067,0,0,29.059999,6
3005,2019,41.748,17.482,-5.724,-7.107,31.34,150.4272,1.084,9.2709999,15.9677,3.7738142,0,0,19.993,5
3254,2019,60.984,.418,22.641,16.041,111.36,1082.9852,1.056,1.191,1.0302,17.341717,0,0,46.318001,2
630,2019,28.992,21.076,-5.548,-21.332,19.32,82.496719,.34999999,1.429,1.0943,3.77617,0,0,15.687,7
3135,2019,54.538,8.238,10.782,11.236,111.412,122.8253,10.3,6.8850002,1.2215,2.3826928,0,0,72.874001,6
2784,2019,23.055,1.256,-6.074,-5.995,59.283,18.12838,.154,5.7509999,1.3714,.4367547,0,0,11.162,3
1248,2019,1062.9,337.8,138.7,71.90000000000001,1137.6,1428.7411,8.1999998,32.700001,1.0046999,1.4680978,0,0,341,2
1292,2018,8957,994,1158,1547,4950,30296.615,271,1433,1.1878999,3.0338969,0,0,891,6
619,2019,172.65,74.928,-94.495,-90.815,34.631,423.25333,18.528,20.783001,60.811699,2.1214035,0,0,85.626999,5
3270,2019,47.343,1.078,3.493,2.229,31.586,68.502724,1.936,1.002,8.3928003,1.3404245,0,0,18.342001,5
434,2018,2128.336,2681,792.121,444.256,5271.944,2186.7476,194.89999,0,1.5351,2.0132051,0,0,1160.918,4
328,2018,343.771,.399,-2.052,15.077,1449.948,47.220161,40,0,1.4249001,-.12848042,0,0,285.24799,4
1009,2019,8855.628000000001,4159.839,850.615,653.061,4720.227,14454.102,413.67599,262.15601,1.959,1.4819391,0,0,1019.325,1
634,2018,10.148,0,-4.934,-3.553,.505,23.785681,.089000002,1.072,1.191,2.5589948,0,0,4.171,7
406,2019,447.339,4.702,35.217,40.593,361.943,1505.3782,40.250999,9.401,12.6434,2.8346338,0,0,97.526001,5
337,2019,169.593,39.371,-8.221,10.45,141.235,915.94122,.2,30.009001,1.902,5.5256538,0,0,56.343998,6
1448,2018,105.23,19.103,16.519,12.561,160.898,165.70879,.80000001,0,1.0801001,1.5390552,0,0,28.313999,3
3148,2019,113.738,5.69,-9.901999999999999,-2.217,181.712,512.65594,2.8,15.085,1.3523999,4.2371235,0,0,91.727997,5
384,2019,14431.6,9960.799999999999,1161.3,596.4,8345.1,2760.8633,39.5,578.5,3.9554,.84896082,0,0,1042.3,2
884,2018,1649.535,318.9,232.892,195.303,1564.151,2796.696,62.400002,13,1.0049,1.7112508,0,0,336.914,1
3287,2019,5104.604,2678.374,723.072,721.6319999999999,5586.369,23233.988,141.567,0,1.5883,4.9968128,0,0,277.85101,8
1833,2018,1427.206,30.901,371.934,359.505,2020.437,4283.4355,118.291,23.187,1.4387,2.4309423,0,0,565.54401,1
766,2019,8669.477000000001,3115.092,1320.949,945.306,7136.397,16632.248,24.608999,140.957,1.0512,2.1856914,0,0,1415.62,2
2130,2019,1483.266,621.672,370.087,298.776,3199.517,8510.916,7.842,0,1.0077,5.7642164,0,0,575.83698,3
612,2019,1470.234,396.436,-45.49,13.707,1128.921,16054.208,7.3000002,265.01099,2.8385999,10.803234,0,0,284.07202,1
204,2019,29.354,0,3.743,2.59,31.3,45.823601,.57599998,.583,8.3603001,.84842271,0,0,19.871,5
3317,2018,822.453,0,56.49,110.18,710.957,2950.9788,4.678,92.647003,5.2213998,3.1884165,0,0,441.599,6
1847,2019,6650.145,4579.222,753.2380000000001,548.992,3326.119,3339.5674,44.700001,0,2.2276001,1.214438,0,0,538.34998,8
2112,2019,57.633,11.816,-.593,2.199,62.55,47.355839,.2,.40000001,1.0422,.92748666,0,0,21.766001,2
701,2019,1038.041,48.51,-12.777,24.234,362.78,11197.501,9.5,111.425,5.4650002,10.155965,0,0,178.05299,6
2707,2019,2034.9,980.3,565,396.1,3807.2,9415.7783,65,69.900002,1.0334001,5.0508027,0,0,451,2
1872,2018,2160.515,0,497.604,446.624,3950.623,3412.2366,143.332,0,3.0283,1.2016231,0,0,822.06702,4
577,2019,29.052,1.105,-11.985,-6.187,19.15,47.375092,0,4.3330002,1.4651999,2.2717228,0,0,18.108999,6
2697,2019,902.496,14.191,121.431,137.153,571.85,1422.2621,60.900002,78.041,1.386,1.4919047,0,0,161.92999,6
3259,2019,1629.223,1117.706,233.098,84.89,533.227,1134.7947,5,32.505001,1.7024,1.3240414,0,0,150.23799,2
1950,2019,218.308,59.323,5.633,-30.474,69.76000000000001,28.965281,1.9,10.467,59.562698,.99233323,0,0,36.238998,5
857,2019,5230.5,2214.4,492.6,1.1,3802.1,2572.7361,34.200001,43.5,1.098,.81620038,0,0,920.90002,2
1871,2019,1815.1,604.3,199.2,138.8,1130.3,3040.752,2.5999999,187,1.2872,1.6595515,0,0,337.29999,2
1047,2019,15068,7882,3828,2995,14109,57445.676,48,221,1,4.0634904,0,0,2092,2
633,2019,240.442,95.346,-90.655,-93.383,34.925,408.4617,1.4069999,3.973,33.3568,1.5639935,0,0,112.186,5
1410,2019,1832.475,766.3819999999999,654.141,459.158,2406.908,22319.043,1.5,133.19299,1.248,12.622886,0,0,664.60999,5
595,2018,2196.643,0,-153.536,34.273,479.941,3629.0564,6.9000001,173.814,5.8181,1.5135183,0,0,328.19901,6
1347,2019,10543.3,1883.5,968,769.2,21335.7,4345.042,187.8,0,1.5943,.65611732,0,0,2367.2,4
1528,2019,1960.548,581.513,192.658,86.55,1701.063,1996.9976,93.331001,50.578999,1.0176001,1.1794695,0,0,477.83701,1
333,2019,186.979,.226,-79.15300000000001,-67.69,43.217,535.2099,.60000002,50.723999,70.381104,1.9970524,0,0,66.247002,5
538,2019,367.5,41.793,-66.036,18.861,258.473,1844.37,12.524,83.526001,4.0808001,5.1167293,0,0,161.043,6
58,2019,25.52,3.934,5.429,3.326,27.172,52.42622,.0020000001,1.882,1,1.5222265,0,0,2.905,5
782,2019,2802.338,364.519,345.502,290.593,2752.639,1443.3363,58.452999,69.928001,1.0867,.34219614,0,0,120.877,2
691,2019,2185.529,1215.498,118.486,132.835,2559.617,2888.2122,26.200001,0,1.826,1.8492142,0,0,644.67603,4
1981,2019,11.739,1.187,-6.433,-6.624,12.705,5.8809295,.2,1.284,1.0099,.36424991,0,0,7.2490001,1
3141,2018,154.427,0,48.399,45.138,283.419,470.9537,22.148001,0,1.1522,2.3516531,0,0,24.767,4
2197,2018,1061.571,235.32,132.45,79.499,876.282,803.48083,2.4519999,13.491,1.0074,.83601648,0,0,176.138,2
1515,2019,61627,22720,6491,9144,22449,82264.68,784,9106,21.3997,1.3703033,0,0,2797,5
487,2019,1258.324,1491.939,129.237,-63.851,1562.337,61.502361,1.1,1.7,2.1798999,1.3513994,0,0,205.565,6
733,2019,9.422000000000001,0,-5.061,-5.049,7.314,27.62908,.20999999,1.474,6.9966998,2.2755339,0,0,6.6409998,5
418,2019,275909,14768,48133,54520,161857,921949,6800,26018,1.8131,3.0059187,0,0,20661,6
3030,2019,2205.866,67.607,-196.771,-163.737,916.713,19652.035,33.5,719.37402,79.108398,8.5237989,0,0,340.43198,5
2231,2019,40.107,5.17,-3.448,-.284,71.324,22.004049,.19599999,1.2,1.316,.2847645,0,0,22.038,2
3226,2019,39.687,0,1.283,-2.149,86.467,21.050819,.44999999,0,1,.020732734,0,0,14.769,3
497,2019,45.119,7.578,-17.7,-16.696,19.204,40.773373,.0049999999,10.57,40.129002,.3520107,0,0,18.677,5
522,2018,1159.003,.441,176.397,126.079,1241.377,4925.1792,36.700001,0,2.937,4.0708427,0,0,287.233,4
2131,2019,353.637,127.774,46.564,37.174,181.059,198.34187,8.3920002,0,1,.92058492,0,0,51.333,8
481,2019,781.601,312.101,-180.693,-145.053,216.824,1593.5795,9.8999996,141.526,10.3395,1.9768941,0,0,139.52299,5
695,2019,302.36,49.854,-45.207,-32.184,154.941,1272.7614,4.9000001,46.251999,3.6993999,3.6598535,0,0,73.759003,6
687,2019,451.923,19.788,12.486,-46.995,297.897,4655.1455,.30000001,20.65,1.1655,9.5570192,0,0,72.026001,1
778,2019,17564,7628,2241,1176,13578,23621.113,676,144,1.0914,1.855848,0,0,1997,1
2705,2019,223.033,32.886,-3.589,-7.269,78.092,193.62692,1.228,8.54,1.1878999,1.0963576,0,0,31.92,2
3073,2019,2911.3,959.6,369.1,349.8,7210.3,2155.3113,34.400002,0,1.5671999,.94779348,0,0,765.40002,4
875,2019,3790.6,2216.5,253,135.8,4408.7,811.14526,7.5,147.10001,1.1497999,.72158635,0,0,794.70001,2
712,2019,129944,44059,8547,8067,26145,144491.69,633,6180,33.3745,1.3659784,0,0,4115,5
2365,2019,6083.9,1669.1,582.5,499.5,12672.7,3410.3999,111.9,0,1.8887,.75249428,0,0,1259.4,4
1745,2019,10717.16,5545.824,2193.501,1708.479,10149.985,33140.781,79.300003,0,2.0864,3.6691039,0,0,3392.7649,4
3301,2019,1364.7,542.88,111.542,92.926,1189.346,1799.5111,46.605999,69.459999,4.0537,1.7741768,0,0,450.65399,6
1700,2019,2816.9,469.1,144.9,202.3,1080,5987.1025,4.1999998,157.89999,1.2948999,1.8856199,0,0,193.5,2
1706,2018,94.306,145.449,29.188,11.156,101.849,286.93799,.107,0,1.7661999,3.8189511,0,0,13.744,1
3021,2019,104.764,.11,36.225,33.917,292.136,487.728,2.543,.73000002,1.3329999,4.1421862,0,0,27.986,2
552,2019,721.415,15.726,49.686,72.819,464.663,2809.0293,.2,128.7,2.4514999,3.4042032,0,0,55.239002,2
3471,2019,104.549,20.576,-.023,3.056,47.534,78.609596,2.6900001,6.4790001,40.408501,.69988811,0,0,29.636,5
2058,2019,587.327,124.906,37.221,31.295,402.874,716.625,.69999999,84.613998,2.9295001,1.335675,0,0,118.335,2
2754,2018,5588.289,231.54,655.328,1012.782,3362.069,32283.863,127,668.54199,3.0339999,5.6858764,0,0,1506.717,6
519,2019,248.773,105.016,75.03,55.886,466.381,367.58676,9.3470001,5.566,1.4705,1.9567428,0,0,28.086,2
3047,2019,433.571,61.968,48.793,27.217,444.861,301.32755,1.9,3,1.0023,.48987028,0,0,100.702,1
603,2019,60.571,.296,6.577,13.692,40.752,288.50699,.5,5.3439999,1.0867,4.639679,0,0,16.903999,6
1721,2019,6283,386,2080,2324,6784,72150.516,800,1233,1.8107001,11.285773,0,0,1723,6
659,2019,808.015,16.462,-48.624,28.658,326.801,1728.9523,4.5999999,64.195999,1.9856,1.9444518,0,0,191.43401,6
3210,2019,23199,12727,5100,3038,13739,52711.004,123,0,1.099,2.7310231,0,0,1684,8
2689,2019,8837.700000000001,1842,714.7,528.9,4445.4,8273.2168,14.6,955.70001,5.2639999,.95605385,0,0,1146.6,2
1233,2019,4430.529,1604.74,660.064,655.0359999999999,6782.518,6245.6006,77.403999,292.935,1.0523,1.749536,0,0,800.12,2
3296,2019,483.748,12.455,25.702,45.947,227.188,878.75549,3.2,48.648998,55.233601,1.2332444,0,0,126.536,5
248,2019,966.101,360.369,53.36,115.549,576.523,3573.7749,10.8,101.151,3.6528001,3.8934603,0,0,303.42401,6
2045,2019,1651.889,40.65,251.642,224.405,1353.215,5525.5815,7,272.452,1.5247999,2.9814332,0,0,557.73901,6
572,2019,1786.042,458.91,-520.54,42.168,1236.143,4281.1064,26.700001,500.71899,6.3972001,2.2754893,0,0,1000.22,6
387,2019,332.879,206.726,17.65,18.168,409.707,99.752357,4.0999999,0,2.0337999,.98543119,0,0,101.05,8
1511,2019,15.454,0,-1.952,.059,31.382,7.5362849,0,.45899999,1,.009659959,0,0,7.3540001,5
626,2018,30111.2,11624.8,3495.1,2807,16865.2,29757.936,601.59998,221.89999,1.7464,1.47066,0,0,2123.9001,1
3502,2019,18.551,.125,-1.518,-4.311,58.08,22.867785,0,.86900002,1,.97411382,0,0,6.1469998,7
2520,2019,460.387,407.529,90.089,43.327,541.389,1135.0486,11.195,0,1.7253,3.4436803,0,0,57.823002,8
1025,2019,68.755,11.097,9.356,9.627000000000001,116.202,42.515331,.097000003,0,1.1984,.68574405,0,0,20.726,8
3430,2019,317.093,53.154,22.023,26.018,281.684,189.685,1.354,8.0550003,1.276,.67346489,0,0,55.817001,7
818,2019,13.475,.019,.289,.152,8.257999999999999,12.32748,.061000001,.81099999,1,.088421524,0,0,3.5250001,2
3326,2019,188.341,13.955,26.611,14.179,117.232,724.64417,.28600001,9.276,1.6111,3.5433505,0,0,46.659,5
462,2019,408.927,188.642,112.327,28.355,356.071,1266.9579,4.5,94.188004,73.001602,3.0019045,0,0,132.537,5
594,2019,2057.748,999.131,-225.819,-757.134,3939.896,4649.1694,204.02,0,1.5276,2.5045576,0,0,533.66302,4
709,2019,189.591,18.196,-43,-14.414,102.707,783.96228,2.4000001,28.059,2.836,3.6298203,0,0,91.362,6
13,2018,108709,51673,16876,14551,39506,169965.41,169,6026,4.6735001,1.7834991,0,0,9670,6
2374,2019,13226,5606,1294,444,17450,1060.1569,45,324,1.6052999,.39544508,0,0,946,1
891,2019,1675.562,179.654,169.839,171.686,3543.299,1089.1,30.299999,0,1.3394001,.62808776,0,0,738.05499,4
666,2019,629.539,323.915,121.421,86.893,913.734,3017.9998,39,20.5,1,5.0063295,0,0,323.35199,1
22,2019,1400.113,259.762,70.94199999999999,67.21599999999999,270.245,4817.2148,.1,19.450001,1.0736001,3.2022145,0,0,71.034996,5
266,2019,4436.034,1399.341,377.546,426.332,1300.029,6806.2515,35.799999,103.169,53.124401,1.6326878,0,0,653.24402,5
653,2019,558.612,40.663,-79.949,-10.744,354.586,2362.1445,5.3000002,87.064003,3.6040001,4.2381625,0,0,288.233,6
1518,2019,29.951,0,-3.573,-3.684,38.848,245.22675,.046999998,4.4679999,2.1747,7.7353592,0,0,27.979,5
688,2019,384.6,5.2,113.4,93,465.8,278.983,123.6,23.6,1.2327,.4328731,0,0,46.700001,6
1159,2019,26370,10246,2232,1547,16569,14027.25,107,2182,1.4832,.74377131,0,0,1035,2
793,2019,28.281,1.178,-.411,-2.096,21.568,34.880611,.17299999,6.4510002,1.4624,.62096852,0,0,7.204,2
2551,2019,15.18,5.608,-.632,-.736,34.781,7.5454402,.44400001,7.3530002,1.7794,.92229515,0,0,19.306,6
2609,2019,37.7,0,5.122,-2.71,55.325,56.204281,.23100001,1.4680001,1.4965,.75926471,0,0,9.3789997,2
1450,2019,14.125,2.911,1.665,2.744,19.806,6.3601999,0,.026000001,1.0217,.6691823,0,0,13.149,6
2460,2018,317.174,12.836,15.09,19.007,333.016,827.4743,.69999999,53.993,4.5704002,2.4023416,0,0,112.755,6
2768,2019,599.354,242.343,87.57299999999999,22.663,291.505,29.210501,2.2,2.0999999,1.364,1.1904609,0,0,60.575001,6
1564,2018,441.205,153.253,39.226,8.901999999999999,1272.732,53.618881,57.900002,0,3.5792999,.1833816,0,0,288.241,4
1092,2019,6028,685,725,493,6731,53656.199,217,1547,2.2718,8.6435299,0,0,521,2
993,2019,2787.014,440.536,651.202,578.75,2294.965,11347.498,16.6,322.82401,2.2679999,3.8278167,0,0,420.48401,2
628,2019,6950,3111,699,241,2908,1135.8676,39,206,7.4986,.5468874,0,0,949,6
2413,2019,2.497,.391,-5.579,-1.85,2.268,7.2055001,.317,1.332,1.1646,4.2537045,0,0,4.7049999,2
3097,2018,18717.867,13806.325,1358.806,162.971,19145.59,10400.446,167,0,1.1044,1.1916031,0,0,1563.275,4
987,2019,39286.1,14304.6,6914.6,4836.6,22319.5,119276.14,1100,5834.6001,27.684,3.3509648,0,0,4874.1997,5
396,2019,326.11,14.063,-10.65,41.905,362.305,3540.5955,.89999998,45.199001,1.4947,10.358203,0,0,164.83499,5
762,2019,18881,4918,1954,1230,20419,9278.752,335,541,1,.80333412,0,0,1257,1
693,2019,912.302,36.607,-70.59999999999999,205.404,85.071,3747.1208,6.5999999,70.705002,51.529999,3.5617054,0,0,62.184998,5
657,2019,542.712,29.001,-123.08,9.170999999999999,370.007,319.05905,9.5,69.384003,1.7566,.31764925,0,0,90.75,2
2042,2018,13501.2,4265.3,2408.6,1766,22823.3,23053.48,99.900002,0,2.3074,1.8606628,0,0,4994.7002,4
286,2019,64.158,4.852,-14.521,-11.518,23.492,31.2213,.40000001,.139,1.0064,.16169924,0,0,19.794001,2
1926,2019,2547.617,400.091,801.37,646.646,2041.957,17815.619,7.5,0,1.1232001,6.9910612,0,0,152.63901,3
955,2018,87.223,.229,4.683,2.49,146.55,62.164886,.26800001,1.55,1.0725,.34130773,0,0,21.389,2
498,2019,206.585,143.504,12.183,8.359999999999999,120.681,104.11856,3.0999999,0,1.4159,1.2034492,0,0,9.5100002,8
3255,2019,496.876,287.292,73.815,72.91,468.026,616.97247,6.3000002,0,1.7463,1.9625309,0,0,45.598999,8
1924,2019,33863,24901,3409,1501,8601,10548.685,544,512,18.7677,1.0255643,0,0,1969,5
2286,2019,984.812,52.61,-113.482,-42.165,911.383,6340.0605,6.6999998,205.21001,6.2294998,6.3616357,0,0,521.20398,6
536,2018,1973.025,449.828,-98.379,164.423,1359.824,4361.5146,10.7,349.936,2.2985001,1.8344074,0,0,709.45197,2
321,2019,675.6079999999999,44.069,105.893,160.607,321.607,3263.6021,.074000001,68.238998,5.4672999,4.6410375,0,0,108.988,6
269,2019,404.129,160.263,25.929,-30.574,89.622,98.818748,0,0,1,.70158476,0,0,6.8790002,1
369,2019,2722.983,1628.346,340.04,355.21,5634.835,2274.4763,57.200001,0,1.7155,1.4439294,0,0,1498.567,4
501,2019,421.04,253.12,-17.7,-57.05,690.45,88.600632,2.3,13.2,1,.60455215,0,0,114.9,1
1572,2018,527.302,0,147.776,108.727,885.496,851.42529,10.661,0,2.9693999,1.0832716,0,0,234.48399,4
2017,2019,818.088,310.368,5.188,-7.416,419.349,719.47687,.5,90.556999,2.7242999,.82166088,0,0,79.249001,2
3176,2019,1992.963,555.224,123.103,182.477,900.423,3911.5439,3.0999999,106.164,1.7972,2.3688679,0,0,330.909,6
3524,2019,34309,12627,2187,2405,24578,75717.727,27,1390,1.2711999,2.5331175,0,0,2572,1
1123,2019,186,45.512,-3.521,-13.13,323.47,43.769341,4,0,1.51,.50989431,0,0,35.797001,8
37,2019,800.498,2.71,66.735,112.434,1149.613,947.14203,3.668,27.214001,1.0699,.76991451,0,0,180.26601,2
1414,2019,1805.403,279.637,4.929,72.077,1170.947,3218.6917,31.1,599.427,48.7701,1.6215054,0,0,395.16101,5
490,2019,1542.352,861.059,140.709,206.92,818.379,5242.5947,175.2,121.878,2.0434,3.4824371,0,0,157.58701,6
535,2019,51803,9395,5019,3997,29135,21234.539,188,1842,1.1346999,.6687941,0,0,4719,2
868,2019,5325.226,3117.604,380.645,180.977,4510.371,4699.1401,551.51703,197.226,1.0777,1.2855185,0,0,1101.876,1
990,2018,1062.881,192.845,134.179,183.563,627.196,3167.9573,.60000002,109.918,3.1475,2.8276093,0,0,155.325,2
579,2018,3048.1,2280.2,822.1,680.9,3756.5,8654.5879,32.400002,15.4,1.0253,3.4533277,0,0,291.29999,1
3057,2019,3172.4,347.5,556.4,494.7,3672.7,4947.8008,18.5,74.699997,1.0032001,1.4025977,0,0,920.5,1
2143,2019,7151.101,799.175,905.6660000000001,651.847,9985.803,9564.5117,25.200001,0,2.0675001,1.2830967,0,0,2332.72,3
325,2018,5520.746,972.264,-242.284,606.658,2822.18,40309.098,51,1211.832,3.1465001,7.4286079,0,0,1162.682,6
1910,2018,3116.535,1640.801,229.514,116.047,1674.535,1822.1749,1.2,201.886,6.0890999,1.0300089,0,0,493.88998,2
942,2019,14645.629,3627.623,1402.89,892.01,19392.305,15443.505,203.7,0,1.0337,1.1967142,0,0,4719.2871,3
251,2019,1650.587,1012.509,183.347,96.52,2068.188,228.3228,86,4,1.1087,.83200145,0,0,476.457,4
3354,2019,438.181,159.844,13.058,-29.641,418.785,342.58014,.5,56.493,20.5611,.79996651,0,0,100.866,5
698,2019,76.41,2.424,3.901,5.993,64.245,208.95845,.40000001,0,1,2.331795,0,0,7.2729998,8
582,2019,2.526,0,-.53,-1.178,.37,29.309139,0,0,1.0561,11.543998,0,0,.89999998,6
249,2019,161.464,34.387,-1.892,12.445,216.135,158.40117,.1,4.848,3.0864999,.94743824,0,0,71.690002,7
2500,2019,159.754,12.366,-21.611,-25.37,172.113,45.872398,8.8000002,34.848,1.3591,.62495714,0,0,52.783001,6
4,2019,27.003,11,3.847,-.543,82.024,36.347401,.39300001,0,1,1.2519127,0,0,12.016,4
83,2019,349.295,5.578,16.578,9.804,154.605,495.69992,.52399999,19.629,21.135599,.88590139,0,0,64.794998,5
288,2019,79.878,3.575,5.232,2.459,121.845,59.585522,.40000001,18.273001,1.564,.73033273,0,0,37.57,6
3081,2019,417.727,21.554,-93.94499999999999,-81.61199999999999,1459.418,278.22119,124.3,0,1,.81012529,0,0,263.42499,4
238,2018,317.174,12.836,15.09,19.007,333.016,827.4743,.69999999,53.993,4.5704002,2.4023416,0,0,112.755,6
3234,2018,534.1900000000001,0,87.306,65.319,978.617,648.48859,12.2,0,5.4956002,.77579439,0,0,237.714,4
668,2019,5310.742,1986.49,406.615,299.907,932.525,5718.7793,48.499001,110.362,4.4335999,1.4703,0,0,305.07501,6
53,2018,138.013,0,-83.869,-25.518,418.19,21.211515,2.2,0,1.1403,-.32413965,0,0,209.743,4
284,2019,172.867,11.701,-.442,2.708,184.455,338.11053,2.658,32.535,6.9064002,2.1418982,0,0,81.365997,6
2416,2019,225248,63205,29842,38514,280522,920224.31,11000,35931,1,4.3281507,0,0,53313,4
500,2018,148.04,.109,14.294,7.743,139.86,302.0643,.64899999,19.289,1.6263,1.7379377,0,0,38.499001,6
2436,2018,546.3579999999999,216.145,-49.517,-14.868,352.586,1941.624,25,62.063,3.7736001,3.3587556,0,0,208.438,6
2626,2019,669.229,110,53.855,78.277,421.962,1827.7756,2.9000001,67.363998,1.1279,2.764884,0,0,139.52701,6
2399,2018,2024.124,0,345.599,305.181,2788.322,6525.0112,278.20001,161.23,1.3498,2.9110835,0,0,308.79498,2
1042,2018,219295,50203,30149,27753,511729,275798.75,3500,0,1.4105,1.5576358,0,0,103457,4
1339,2019,6640.7,1738.3,631.5,585,3264.3,10418.331,42.700001,469.70001,1.0846,1.8273873,0,0,771.59998,2
2941,2018,10016.752,1732.699,710.308,596.744,2865.791,12202.265,.2,914.00897,4.0985999,1.3154465,0,0,362.06503,2
2869,2019,3420.9,1097.8,401.7,190.6,2141,1761.1854,250.89999,53.5,1,.72325569,0,0,355.80002,2
3370,2019,181.097,.276,-5.37,-28.701,143.799,445.85944,.69999999,4.5999999,1.2018,2.5588686,0,0,41.768002,2
298,2019,568.641,333.621,38.341,65.032,660.943,253.31258,23.179001,0,2.4391,1.0749675,0,0,120.895,8
336,2019,42.293,5.193,-9.785,-1.236,49.036,9.3978004,.463,17.844999,2.8341,.10639586,0,0,24.479,6
503,2019,101450,28670,6084,3552,24977,39230.73,534,112,1.1743,.66711414,0,0,2459,1
521,2019,582.6559999999999,99.953,-122.945,-63.444,302.328,2627.9885,.2,51.356998,30.287001,4.092721,0,0,205.976,5
2880,2019,543.729,17.182,17.55,13.537,334.638,1026.567,3.5,56.228001,19.612301,1.6540372,0,0,123.683,5
361,2019,59707,27338,11756,9150,23362,142568.8,789,4116,36.676701,2.7518013,0,0,4380,5
1801,2019,610.878,190.212,57.562,63.246,249.166,880.74554,5,0,1,1.7536522,0,0,64.311996,8
341,2019,78547,30266,13146,9649,67161,190107.97,3000,711,1.6457,2.8414831,0,0,22753,1
3067,2018,744.1609999999999,250.294,-7.762,-44.436,1641.482,26.879299,73.599998,0,2.1777999,-.051571772,0,0,370.48801,4
3388,2019,5538.897,1725.096,1012.505,776.401,2161.761,8380.7285,65.400002,409.70099,62,1.595994,0,0,561.56702,5
237,2019,152186,57981,16908,14770,77147,118908.23,1647,5989,6.8618002,1.1575981,0,0,17860,6
529,2019,147.724,35.8,20.522,22.915,428.358,469.36447,112.1,3.8640001,1.1414,3.235158,0,0,56.793003,1
553,2018,2149.554,1099.077,286.282,193.615,3116.032,730.78949,1.9,0,1.4744,.64484793,0,0,720.11298,3
843,2019,254.287,0,8.292,6.714,443.588,134.82518,4.3000002,4.4000001,1.0233999,.065367796,0,0,68.087997,1
1724,2018,146.174,21.784,11.497,-1.811,383.75,42.962662,16.267,0,2.4997001,.36292815,0,0,185.90199,4
598,2019,371.485,46.791,-45.726,-8.926,260.352,2577.9524,4.0999999,58.042999,5.8628001,6.6203542,0,0,154.836,6
241,2019,94.60299999999999,11.1,-14.631,-4.27,154.956,105.132,4.9000001,20.879999,1.6382999,1.234094,0,0,56.607002,6
3462,2019,201.107,5.081,2.243,17.191,182.702,436.44839,22.996,24.51,1.081,2.5366268,0,0,106.978,6
2271,2019,151.436,124.005,-15.551,-38.325,59.215,283.276,.37200001,32.917,52.874001,2.383086,0,0,29.811001,5
308,2019,31.533,14.383,-14.236,-4.047,30.143,6.13836,.5,0,1.4802999,1.2100453,0,0,14.978,8
639,2019,17.46,1.175,.57,-1.432,18.712,37.718151,.829,1.346,1.0073,1.8166753,0,0,7.277,2
585,2018,47.101,.543,-8.074,-8.364000000000001,125.431,19.58346,.41100001,0,1.0721,.88640285,0,0,30.188,4
402,2019,71.556,2.211,-5.761,14.885,21.983,10.3008,.176,.133,1.0125999,-.76195151,0,0,6.7810001,1
